Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Total Previous Spending
163,54,Male,Sunglasses,Accessories,74.0,California,M,Turquoise,Summer,3.0,Yes,Credit Card,Store Pickup,Yes,Yes,31.0,PayPal,Bi-Weekly,2294.0
164,54,Male,Skirt,Clothing,67.0,Virginia,M,Purple,Summer,3.4,Yes,PayPal,Standard,Yes,Yes,8.0,Debit Card,Weekly,536.0
165,59,Male,Handbag,Accessories,65.0,Delaware,S,Purple,Spring,2.6,Yes,Debit Card,Free Shipping,Yes,Yes,5.0,Credit Card,Fortnightly,325.0
166,42,Male,Handbag,Accessories,60.0,Kentucky,S,Yellow,Winter,2.8,Yes,Credit Card,Store Pickup,Yes,Yes,7.0,Cash,Monthly,420.0
167,46,Male,Sneakers,Footwear,60.0,Delaware,XL,Indigo,Fall,4.0,Yes,Cash,Store Pickup,Yes,Yes,30.0,Cash,Monthly,1800.0
169,34,Male,Shoes,Footwear,80.0,Louisiana,M,Magenta,Summer,3.0,Yes,Bank Transfer,Express,Yes,Yes,5.0,Cash,Fortnightly,400.0
170,27,Male,Jacket,Outerwear,30.0,Nevada,S,Gold,Summer,3.3,Yes,Credit Card,Standard,Yes,Yes,3.0,PayPal,Every 3 Months,90.0
171,52,Male,Shirt,Clothing,25.0,Wyoming,M,Maroon,Fall,2.6,Yes,Venmo,Store Pickup,Yes,Yes,46.0,Venmo,Bi-Weekly,1150.0
172,29,Male,Shorts,Clothing,35.0,Virginia,M,Blue,Summer,3.6,Yes,Debit Card,Store Pickup,Yes,Yes,4.0,Credit Card,Weekly,140.0
173,54,Male,Jewelry,Accessories,67.0,Nebraska,M,Violet,Summer,3.9,Yes,Bank Transfer,Next Day Air,Yes,Yes,42.0,Credit Card,Bi-Weekly,2814.0
174,25,Male,Hat,Accessories,46.0,Hawaii,M,Turquoise,Fall,3.4,Yes,PayPal,Standard,Yes,Yes,30.0,Cash,Annually,1380.0
175,41,Male,Shoes,Footwear,35.0,Vermont,L,Brown,Winter,3.5,Yes,Venmo,Express,Yes,Yes,37.0,Venmo,Annually,1295.0
176,53,Male,Coat,Outerwear,86.0,Oklahoma,L,Violet,Fall,2.8,Yes,Debit Card,Next Day Air,Yes,Yes,2.0,Bank Transfer,Annually,172.0
177,53,Male,Backpack,Accessories,81.0,New Hampshire,L,Black,Spring,2.7,Yes,Bank Transfer,Next Day Air,Yes,Yes,30.0,Credit Card,Quarterly,2430.0
178,21,Male,Hoodie,Clothing,42.0,Kansas,L,Magenta,Fall,3.7,Yes,Debit Card,Next Day Air,Yes,Yes,47.0,Bank Transfer,Monthly,1974.0
179,61,Male,Skirt,Clothing,43.0,Idaho,L,Lavender,Fall,4.3,Yes,Debit Card,2-Day Shipping,Yes,Yes,21.0,PayPal,Quarterly,903.0
180,64,Male,Boots,Footwear,31.0,Illinois,M,Violet,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,9.0,Bank Transfer,Fortnightly,279.0
181,51,Male,Sandals,Footwear,81.0,South Dakota,L,Green,Fall,3.3,Yes,Cash,Store Pickup,Yes,Yes,12.0,Debit Card,Fortnightly,972.0
182,32,Male,Pants,Clothing,61.0,Massachusetts,M,Beige,Summer,4.7,Yes,Venmo,Next Day Air,Yes,Yes,4.0,Bank Transfer,Weekly,244.0
183,38,Male,Gloves,Accessories,96.0,Alabama,XL,Purple,Summer,2.8,Yes,Venmo,Store Pickup,Yes,Yes,10.0,Debit Card,Annually,960.0
184,58,Male,Skirt,Clothing,29.0,Ohio,XL,Beige,Spring,3.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,26.0,Credit Card,Weekly,754.0
185,32,Male,Sneakers,Footwear,33.0,Hawaii,L,Cyan,Spring,3.0,Yes,Cash,Express,Yes,Yes,40.0,Cash,Fortnightly,1320.0
186,46,Male,T-shirt,Clothing,32.0,Wisconsin,XL,Silver,Summer,4.5,Yes,Bank Transfer,Store Pickup,Yes,Yes,34.0,Bank Transfer,Fortnightly,1088.0
187,39,Male,Backpack,Accessories,56.0,Minnesota,S,Lavender,Summer,2.9,Yes,Debit Card,Standard,Yes,Yes,31.0,Debit Card,Annually,1736.0
188,19,Male,Shoes,Footwear,94.0,Georgia,S,Purple,Spring,3.3,Yes,Credit Card,Store Pickup,Yes,Yes,1.0,Bank Transfer,Bi-Weekly,94.0
189,50,Male,Hoodie,Clothing,53.0,Arkansas,M,Pink,Spring,3.1,Yes,Credit Card,Express,Yes,Yes,5.0,Bank Transfer,Bi-Weekly,265.0
190,36,Male,Blouse,Clothing,82.0,West Virginia,M,Maroon,Fall,4.4,Yes,Venmo,Next Day Air,Yes,Yes,4.0,Credit Card,Weekly,328.0
191,65,Male,Coat,Outerwear,70.0,Indiana,XL,Beige,Fall,3.0,Yes,Venmo,Free Shipping,Yes,Yes,48.0,Venmo,Quarterly,3360.0
192,64,Male,Hat,Accessories,76.0,Utah,M,Gray,Fall,3.9,Yes,Credit Card,Free Shipping,Yes,Yes,29.0,Cash,Every 3 Months,2204.0
193,46,Male,Shoes,Footwear,29.0,Nebraska,L,Turquoise,Summer,2.9,Yes,Venmo,Express,Yes,Yes,12.0,PayPal,Bi-Weekly,348.0
194,36,Male,Belt,Accessories,100.0,North Dakota,S,Silver,Fall,3.0,Yes,PayPal,Standard,Yes,Yes,29.0,Venmo,Annually,2900.0
195,51,Male,Backpack,Accessories,94.0,Missouri,M,Olive,Spring,3.1,Yes,Venmo,Express,Yes,Yes,15.0,Debit Card,Quarterly,1410.0
196,51,Male,Jacket,Outerwear,25.0,New York,M,Magenta,Fall,4.3,Yes,Credit Card,Free Shipping,Yes,Yes,34.0,Credit Card,Monthly,850.0
197,38,Male,Boots,Footwear,88.0,Washington,M,Lavender,Summer,3.9,Yes,Cash,Next Day Air,Yes,Yes,41.0,Credit Card,Fortnightly,3608.0
198,59,Male,Scarf,Accessories,78.0,South Carolina,M,Black,Fall,3.2,Yes,Debit Card,2-Day Shipping,Yes,Yes,41.0,Credit Card,Monthly,3198.0
199,57,Male,Jewelry,Accessories,45.0,Utah,M,Turquoise,Winter,4.8,Yes,Cash,Standard,Yes,Yes,39.0,Credit Card,Fortnightly,1755.0
200,54,Male,Hat,Accessories,73.0,Idaho,XL,Green,Summer,3.8,Yes,Debit Card,Express,Yes,Yes,32.0,Cash,Weekly,2336.0
201,25,Male,Dress,Clothing,61.0,Pennsylvania,S,Teal,Summer,3.3,Yes,PayPal,Next Day Air,Yes,Yes,29.0,Venmo,Monthly,1769.0
202,69,Male,Blouse,Clothing,22.0,Missouri,S,Beige,Fall,4.3,Yes,Bank Transfer,Free Shipping,Yes,Yes,15.0,Bank Transfer,Annually,330.0
203,57,Male,Hat,Accessories,38.0,Nebraska,L,Magenta,Spring,2.7,Yes,Bank Transfer,Express,Yes,Yes,33.0,Venmo,Annually,1254.0
204,70,Male,Scarf,Accessories,38.0,Indiana,S,Yellow,Fall,3.2,Yes,PayPal,Next Day Air,Yes,Yes,18.0,Bank Transfer,Weekly,684.0
205,24,Male,Sneakers,Footwear,100.0,Arizona,M,Yellow,Fall,4.0,Yes,PayPal,Store Pickup,Yes,Yes,35.0,Cash,Bi-Weekly,3500.0
206,67,Male,Shirt,Clothing,64.0,Hawaii,M,Silver,Winter,3.0,Yes,Bank Transfer,Standard,Yes,Yes,25.0,PayPal,Weekly,1600.0
207,24,Male,T-shirt,Clothing,55.0,Wisconsin,L,Silver,Summer,4.2,Yes,Venmo,Free Shipping,Yes,Yes,6.0,Venmo,Fortnightly,330.0
208,62,Male,Gloves,Accessories,91.0,Rhode Island,M,Silver,Summer,2.9,Yes,Venmo,Express,Yes,Yes,17.0,Bank Transfer,Bi-Weekly,1547.0
209,57,Male,Skirt,Clothing,38.0,Wisconsin,M,Gold,Spring,4.1,Yes,Cash,Store Pickup,Yes,Yes,17.0,Credit Card,Monthly,646.0
210,55,Male,Sandals,Footwear,97.0,Minnesota,S,Olive,Winter,3.2,Yes,Bank Transfer,Store Pickup,Yes,Yes,44.0,Cash,Every 3 Months,4268.0
211,45,Male,Jacket,Outerwear,22.0,Vermont,L,Teal,Fall,3.0,Yes,Venmo,2-Day Shipping,Yes,Yes,6.0,PayPal,Fortnightly,132.0
212,69,Male,Skirt,Clothing,92.0,South Dakota,L,Maroon,Fall,4.2,Yes,Venmo,2-Day Shipping,Yes,Yes,45.0,Debit Card,Fortnightly,4140.0
213,67,Male,Handbag,Accessories,84.0,Virginia,L,Blue,Fall,4.2,Yes,Venmo,Express,Yes,Yes,7.0,Debit Card,Annually,588.0
214,30,Male,Handbag,Accessories,93.0,Nevada,L,Peach,Fall,4.4,Yes,Cash,Store Pickup,Yes,Yes,11.0,Debit Card,Every 3 Months,1023.0
215,24,Male,Jacket,Outerwear,50.0,Hawaii,L,Blue,Summer,4.2,Yes,Cash,Next Day Air,Yes,Yes,41.0,Cash,Every 3 Months,2050.0
216,62,Male,Scarf,Accessories,64.0,New Jersey,S,Orange,Spring,2.8,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,24.0,PayPal,Bi-Weekly,1536.0
217,43,Male,Shorts,Clothing,61.0,Massachusetts,L,Yellow,Spring,3.7,Yes,Cash,Free Shipping,Yes,Yes,21.0,Venmo,Weekly,1281.0
218,35,Male,Sunglasses,Accessories,48.0,Oklahoma,M,Purple,Winter,3.5,Yes,Venmo,Next Day Air,Yes,Yes,24.0,Bank Transfer,Annually,1152.0
219,28,Male,T-shirt,Clothing,45.0,California,S,Magenta,Spring,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,8.0,Credit Card,Quarterly,360.0
220,32,Male,Belt,Accessories,88.0,Nevada,M,Cyan,Spring,3.0,Yes,Venmo,Free Shipping,Yes,Yes,12.0,Cash,Fortnightly,1056.0
221,39,Male,Sneakers,Footwear,57.0,Arizona,S,Indigo,Spring,3.7,Yes,Debit Card,Express,Yes,Yes,48.0,Debit Card,Fortnightly,2736.0
222,28,Male,Hat,Accessories,68.0,North Carolina,XL,Magenta,Summer,4.4,Yes,Debit Card,Store Pickup,Yes,Yes,6.0,Bank Transfer,Quarterly,408.0
223,47,Male,Gloves,Accessories,94.0,New York,XL,Gray,Spring,4.5,Yes,Venmo,2-Day Shipping,Yes,Yes,14.0,PayPal,Fortnightly,1316.0
224,20,Male,Pants,Clothing,41.0,Wyoming,M,Turquoise,Spring,4.8,Yes,Venmo,Free Shipping,Yes,Yes,34.0,PayPal,Annually,1394.0
225,63,Male,Socks,Clothing,83.0,South Dakota,S,Beige,Summer,2.9,Yes,PayPal,Free Shipping,Yes,Yes,12.0,Cash,Every 3 Months,996.0
226,25,Male,Jacket,Outerwear,22.0,Arkansas,M,Olive,Spring,3.2,Yes,Debit Card,Next Day Air,Yes,Yes,11.0,Bank Transfer,Annually,242.0
227,29,Male,Shoes,Footwear,74.0,Texas,L,Violet,Spring,3.3,Yes,Cash,Free Shipping,Yes,Yes,5.0,PayPal,Monthly,370.0
228,50,Male,Jeans,Clothing,90.0,Rhode Island,M,Turquoise,Winter,4.2,Yes,Venmo,Standard,Yes,Yes,25.0,Venmo,Fortnightly,2250.0
229,18,Male,Socks,Clothing,79.0,New Hampshire,M,White,Spring,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,11.0,Credit Card,Annually,869.0
230,70,Male,Sandals,Footwear,28.0,Ohio,S,Silver,Spring,4.6,Yes,Cash,Next Day Air,Yes,Yes,27.0,PayPal,Every 3 Months,756.0
231,66,Male,Scarf,Accessories,88.0,Utah,L,Olive,Fall,4.1,Yes,Venmo,Standard,Yes,Yes,43.0,Credit Card,Annually,3784.0
232,28,Male,Blouse,Clothing,26.0,Tennessee,M,Blue,Spring,3.1,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,18.0,Debit Card,Every 3 Months,468.0
233,54,Male,Jewelry,Accessories,27.0,Hawaii,L,Purple,Winter,4.2,Yes,Bank Transfer,Express,Yes,Yes,32.0,Bank Transfer,Bi-Weekly,864.0
234,19,Male,Sweater,Clothing,83.0,Arizona,XL,Yellow,Fall,4.5,Yes,PayPal,Next Day Air,Yes,Yes,27.0,Bank Transfer,Every 3 Months,2241.0
235,20,Male,Gloves,Accessories,39.0,South Dakota,S,Silver,Summer,3.7,Yes,PayPal,Next Day Air,Yes,Yes,24.0,Credit Card,Weekly,936.0
236,43,Male,Sunglasses,Accessories,89.0,New Jersey,M,Cyan,Winter,3.7,Yes,Cash,Free Shipping,Yes,Yes,31.0,Debit Card,Quarterly,2759.0
237,38,Male,Coat,Outerwear,68.0,North Dakota,L,Green,Winter,3.4,Yes,Debit Card,Next Day Air,Yes,Yes,39.0,PayPal,Fortnightly,2652.0
238,50,Male,Dress,Clothing,90.0,Iowa,M,Beige,Summer,3.0,Yes,Venmo,Store Pickup,Yes,Yes,36.0,Debit Card,Fortnightly,3240.0
239,64,Male,Skirt,Clothing,34.0,Ohio,M,Peach,Fall,4.2,Yes,Debit Card,Free Shipping,Yes,Yes,5.0,Cash,Annually,170.0
240,49,Male,Pants,Clothing,51.0,Vermont,L,Yellow,Summer,2.9,Yes,PayPal,Express,Yes,Yes,47.0,Credit Card,Bi-Weekly,2397.0
241,47,Male,Sweater,Clothing,45.0,Montana,XL,Turquoise,Winter,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,29.0,Bank Transfer,Fortnightly,1305.0
242,36,Male,Hoodie,Clothing,88.0,Delaware,M,Peach,Winter,4.1,Yes,PayPal,Free Shipping,Yes,Yes,43.0,Venmo,Bi-Weekly,3784.0
243,55,Male,Coat,Outerwear,85.0,New York,L,Gray,Summer,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,40.0,Debit Card,Every 3 Months,3400.0
244,25,Male,Jewelry,Accessories,100.0,Kentucky,M,Olive,Winter,2.8,Yes,Credit Card,2-Day Shipping,Yes,Yes,4.0,Debit Card,Monthly,400.0
245,53,Male,Belt,Accessories,42.0,Oregon,S,Indigo,Spring,4.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,39.0,PayPal,Weekly,1638.0
246,49,Male,Sandals,Footwear,53.0,Rhode Island,L,Charcoal,Summer,3.3,Yes,Cash,Next Day Air,Yes,Yes,45.0,Venmo,Fortnightly,2385.0
247,35,Male,Sunglasses,Accessories,86.0,Nevada,XL,Beige,Spring,3.2,Yes,Credit Card,Express,Yes,Yes,20.0,Venmo,Bi-Weekly,1720.0
248,29,Male,Sweater,Clothing,66.0,Montana,XL,Brown,Spring,4.4,Yes,Credit Card,Standard,Yes,Yes,14.0,Debit Card,Weekly,924.0
249,47,Male,Belt,Accessories,100.0,Pennsylvania,M,Blue,Winter,4.8,Yes,Venmo,Express,Yes,Yes,33.0,PayPal,Weekly,3300.0
250,53,Male,Handbag,Accessories,47.0,Alaska,S,Teal,Fall,4.2,Yes,Cash,Standard,Yes,Yes,18.0,Credit Card,Annually,846.0
251,33,Male,Skirt,Clothing,25.0,Mississippi,L,Black,Fall,4.0,Yes,Debit Card,Express,Yes,Yes,9.0,Bank Transfer,Weekly,225.0
252,21,Male,Handbag,Accessories,51.0,Wyoming,XL,Gold,Winter,2.5,Yes,PayPal,Standard,Yes,Yes,34.0,PayPal,Annually,1734.0
253,32,Male,Shorts,Clothing,41.0,Delaware,M,Violet,Summer,3.7,Yes,Cash,Free Shipping,Yes,Yes,33.0,Venmo,Fortnightly,1353.0
254,52,Male,Boots,Footwear,73.0,Oklahoma,L,Cyan,Winter,4.9,Yes,PayPal,2-Day Shipping,Yes,Yes,15.0,Bank Transfer,Bi-Weekly,1095.0
255,67,Male,Sunglasses,Accessories,42.0,Indiana,M,White,Winter,3.5,Yes,Credit Card,Store Pickup,Yes,Yes,4.0,PayPal,Bi-Weekly,168.0
256,43,Male,Scarf,Accessories,20.0,Maryland,M,Charcoal,Spring,4.2,Yes,Debit Card,Free Shipping,Yes,Yes,25.0,Debit Card,Annually,500.0
257,58,Male,Jewelry,Accessories,30.0,South Dakota,XL,Violet,Spring,4.7,Yes,Venmo,Express,Yes,Yes,20.0,Credit Card,Every 3 Months,600.0
258,20,Male,Handbag,Accessories,53.0,West Virginia,M,Red,Summer,4.5,Yes,PayPal,Express,Yes,Yes,5.0,Credit Card,Quarterly,265.0
259,61,Male,Gloves,Accessories,74.0,Alabama,S,Lavender,Spring,2.8,Yes,Venmo,Express,Yes,Yes,16.0,Cash,Quarterly,1184.0
260,32,Male,Jeans,Clothing,57.0,Louisiana,M,Gold,Fall,2.9,Yes,Credit Card,Standard,Yes,Yes,13.0,Debit Card,Annually,741.0
261,38,Male,Hat,Accessories,57.0,Montana,S,Red,Winter,3.2,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,11.0,Credit Card,Every 3 Months,627.0
262,21,Male,Jeans,Clothing,77.0,California,L,Magenta,Winter,4.9,Yes,Cash,Standard,Yes,Yes,21.0,Credit Card,Annually,1617.0
263,37,Male,Pants,Clothing,40.0,Hawaii,M,Teal,Summer,3.7,Yes,Cash,Next Day Air,Yes,Yes,6.0,Debit Card,Annually,240.0
264,27,Male,Shorts,Clothing,46.0,Iowa,M,Purple,Summer,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,29.0,Venmo,Monthly,1334.0
265,36,Male,Pants,Clothing,78.0,Colorado,S,Charcoal,Fall,3.9,Yes,Venmo,Store Pickup,Yes,Yes,15.0,Cash,Annually,1170.0
266,32,Male,Backpack,Accessories,59.0,Michigan,M,Gray,Spring,3.2,Yes,Venmo,2-Day Shipping,Yes,Yes,17.0,Bank Transfer,Bi-Weekly,1003.0
267,51,Male,Jewelry,Accessories,75.0,Louisiana,L,White,Summer,3.1,Yes,Cash,Express,Yes,Yes,32.0,Credit Card,Weekly,2400.0
268,64,Male,Sweater,Clothing,54.0,Maryland,M,Olive,Spring,3.9,Yes,Venmo,2-Day Shipping,Yes,Yes,42.0,Venmo,Annually,2268.0
269,68,Male,Shoes,Footwear,42.0,Georgia,M,Charcoal,Spring,2.6,Yes,Venmo,Store Pickup,Yes,Yes,21.0,Cash,Monthly,882.0
270,68,Male,Blouse,Clothing,44.0,Georgia,M,Charcoal,Winter,3.3,Yes,PayPal,Next Day Air,Yes,Yes,9.0,Cash,Bi-Weekly,396.0
271,33,Male,Jeans,Clothing,52.0,North Dakota,XL,Orange,Fall,4.6,Yes,Debit Card,Free Shipping,Yes,Yes,16.0,Bank Transfer,Annually,832.0
272,65,Male,Sunglasses,Accessories,69.0,Maryland,XL,Yellow,Summer,4.6,Yes,Credit Card,Express,Yes,Yes,42.0,Credit Card,Fortnightly,2898.0
273,48,Male,Jewelry,Accessories,26.0,Oregon,M,Beige,Summer,4.4,Yes,PayPal,2-Day Shipping,Yes,Yes,37.0,Debit Card,Bi-Weekly,962.0
274,69,Male,Coat,Outerwear,33.0,North Dakota,S,Silver,Spring,4.2,Yes,Cash,Express,Yes,Yes,32.0,Debit Card,Quarterly,1056.0
275,59,Male,Jewelry,Accessories,32.0,Maryland,M,Indigo,Spring,3.0,Yes,Credit Card,Express,Yes,Yes,28.0,Cash,Bi-Weekly,896.0
276,48,Male,Backpack,Accessories,85.0,Virginia,XL,Lavender,Winter,4.0,Yes,Debit Card,Express,Yes,Yes,13.0,Credit Card,Weekly,1105.0
277,25,Male,Skirt,Clothing,30.0,South Dakota,XL,Turquoise,Fall,3.5,Yes,Debit Card,Express,Yes,Yes,11.0,Bank Transfer,Fortnightly,330.0
278,29,Male,Shirt,Clothing,29.0,Georgia,M,Green,Winter,3.0,Yes,Credit Card,Store Pickup,Yes,Yes,36.0,Bank Transfer,Bi-Weekly,1044.0
279,57,Male,Sweater,Clothing,95.0,Hawaii,M,Orange,Spring,3.7,Yes,Bank Transfer,Express,Yes,Yes,23.0,Debit Card,Annually,2185.0
280,23,Male,Sneakers,Footwear,69.0,Arkansas,L,Turquoise,Summer,4.0,Yes,Credit Card,Standard,Yes,Yes,37.0,Bank Transfer,Monthly,2553.0
281,45,Male,Sandals,Footwear,69.0,Montana,S,Cyan,Fall,4.2,Yes,Debit Card,2-Day Shipping,Yes,Yes,21.0,Cash,Bi-Weekly,1449.0
282,38,Male,Belt,Accessories,61.0,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Bank Transfer,Standard,Yes,Yes,22.0,Debit Card,Bi-Weekly,1342.0
283,21,Male,Skirt,Clothing,94.0,Minnesota,M,Teal,Summer,3.0,Yes,Debit Card,2-Day Shipping,Yes,Yes,9.0,Cash,Monthly,846.0
284,32,Male,Sweater,Clothing,30.0,Montana,S,Maroon,Fall,3.2,Yes,Debit Card,Next Day Air,Yes,Yes,16.0,Venmo,Annually,480.0
285,63,Male,Skirt,Clothing,45.0,Ohio,M,Red,Summer,3.5,Yes,PayPal,Standard,Yes,Yes,4.0,PayPal,Quarterly,180.0
286,29,Male,Handbag,Accessories,39.0,Kentucky,XL,Yellow,Summer,4.8,Yes,Credit Card,Express,Yes,Yes,3.0,Debit Card,Bi-Weekly,117.0
287,27,Male,Jewelry,Accessories,51.0,Nebraska,L,Gray,Summer,2.6,Yes,Cash,Store Pickup,Yes,Yes,6.0,Debit Card,Annually,306.0
288,56,Male,Scarf,Accessories,37.0,Delaware,L,Blue,Spring,3.4,Yes,Cash,2-Day Shipping,Yes,Yes,18.0,Venmo,Fortnightly,666.0
289,30,Male,T-shirt,Clothing,62.0,North Carolina,M,Lavender,Winter,3.7,Yes,Credit Card,2-Day Shipping,Yes,Yes,34.0,Venmo,Bi-Weekly,2108.0
290,49,Male,Coat,Outerwear,85.0,New York,M,Yellow,Fall,4.5,Yes,Debit Card,2-Day Shipping,Yes,Yes,25.0,Credit Card,Monthly,2125.0
291,58,Male,T-shirt,Clothing,33.0,Colorado,M,Indigo,Winter,3.7,Yes,Bank Transfer,Standard,Yes,Yes,50.0,PayPal,Weekly,1650.0
292,57,Male,Dress,Clothing,26.0,Delaware,XL,Violet,Fall,3.3,Yes,Credit Card,Next Day Air,Yes,Yes,40.0,Bank Transfer,Monthly,1040.0
293,60,Male,Shoes,Footwear,99.0,Utah,M,Green,Spring,4.7,Yes,Credit Card,Free Shipping,Yes,Yes,24.0,Cash,Quarterly,2376.0
294,69,Male,Handbag,Accessories,39.0,Connecticut,M,White,Spring,2.7,Yes,PayPal,Express,Yes,Yes,33.0,PayPal,Annually,1287.0
295,70,Male,Skirt,Clothing,0.0,New Jersey,M,Gold,Spring,4.6,Yes,Cash,Store Pickup,Yes,Yes,19.0,Credit Card,Every 3 Months,0.0
296,53,Male,Sunglasses,Accessories,42.0,West Virginia,M,Indigo,Winter,2.7,Yes,Venmo,Store Pickup,Yes,Yes,24.0,Credit Card,Quarterly,1008.0
297,25,Male,Sandals,Footwear,74.0,Indiana,S,Lavender,Spring,4.8,Yes,PayPal,2-Day Shipping,Yes,Yes,19.0,Credit Card,Weekly,1406.0
298,48,Male,Shoes,Footwear,26.0,Delaware,XL,Purple,Summer,4.4,Yes,Bank Transfer,Standard,Yes,Yes,4.0,Credit Card,Bi-Weekly,104.0
299,69,Male,T-shirt,Clothing,53.0,Maryland,M,Lavender,Winter,4.0,Yes,Cash,Standard,Yes,Yes,11.0,Venmo,Every 3 Months,583.0
300,25,Male,Sneakers,Footwear,80.0,Pennsylvania,M,Maroon,Summer,3.2,Yes,Credit Card,Next Day Air,Yes,Yes,28.0,PayPal,Fortnightly,2240.0
301,29,Male,Hat,Accessories,98.0,Iowa,M,Teal,Spring,4.4,Yes,Cash,Store Pickup,Yes,Yes,24.0,PayPal,Weekly,2352.0
302,46,Male,Skirt,Clothing,95.0,Pennsylvania,M,Green,Spring,3.8,Yes,Debit Card,Standard,Yes,Yes,25.0,Credit Card,Every 3 Months,2375.0
303,37,Male,Sweater,Clothing,44.0,Delaware,L,Olive,Summer,3.6,Yes,Venmo,Express,Yes,Yes,27.0,Bank Transfer,Every 3 Months,1188.0
304,20,Male,Sandals,Footwear,60.0,Oregon,M,Turquoise,Summer,3.3,Yes,Cash,Next Day Air,Yes,Yes,49.0,Venmo,Weekly,2940.0
305,40,Male,Dress,Clothing,84.0,Oregon,M,Green,Winter,3.4,Yes,Venmo,Next Day Air,Yes,Yes,45.0,Credit Card,Bi-Weekly,3780.0
306,60,Male,Sweater,Clothing,59.0,Utah,M,Teal,Fall,3.5,Yes,Debit Card,2-Day Shipping,Yes,Yes,26.0,PayPal,Annually,1534.0
307,26,Male,Jacket,Outerwear,49.0,North Dakota,S,White,Summer,3.6,Yes,Debit Card,Express,Yes,Yes,4.0,Cash,Annually,196.0
308,29,Male,Gloves,Accessories,32.0,Florida,M,Orange,Winter,3.2,Yes,Cash,Free Shipping,Yes,Yes,3.0,Credit Card,Every 3 Months,96.0
309,66,Male,Handbag,Accessories,29.0,Maryland,M,Beige,Fall,3.7,Yes,Bank Transfer,Standard,Yes,Yes,25.0,Venmo,Bi-Weekly,725.0
310,66,Male,Dress,Clothing,0.0,Minnesota,M,Yellow,Spring,4.5,Yes,Bank Transfer,Standard,Yes,Yes,21.0,Cash,Fortnightly,0.0
311,56,Male,Pants,Clothing,85.0,Montana,M,Charcoal,Winter,4.6,Yes,Debit Card,Standard,Yes,Yes,50.0,Cash,Fortnightly,4250.0
312,69,Male,Jeans,Clothing,52.0,Rhode Island,L,Silver,Winter,4.1,Yes,Debit Card,Store Pickup,Yes,Yes,19.0,Bank Transfer,Monthly,988.0
313,38,Male,Pants,Clothing,89.0,Massachusetts,L,Green,Spring,3.4,Yes,Bank Transfer,Next Day Air,Yes,Yes,6.0,PayPal,Annually,534.0
314,42,Male,Dress,Clothing,77.0,Vermont,M,Pink,Spring,3.7,Yes,PayPal,Express,Yes,Yes,50.0,Credit Card,Every 3 Months,3850.0
315,30,Male,Pants,Clothing,24.0,New Jersey,M,Purple,Summer,3.3,Yes,PayPal,Store Pickup,Yes,Yes,17.0,Debit Card,Every 3 Months,408.0
316,66,Male,Jewelry,Accessories,24.0,Wisconsin,XL,Orange,Spring,4.5,Yes,Venmo,Express,Yes,Yes,24.0,Debit Card,Annually,576.0
317,36,Male,Handbag,Accessories,22.0,California,M,Charcoal,Fall,3.3,Yes,Bank Transfer,Free Shipping,Yes,Yes,46.0,Venmo,Monthly,1012.0
318,58,Male,Sweater,Clothing,82.0,West Virginia,L,Teal,Fall,4.3,Yes,Bank Transfer,Standard,Yes,Yes,42.0,Cash,Every 3 Months,3444.0
319,45,Male,Backpack,Accessories,67.0,South Dakota,M,Beige,Winter,2.5,Yes,PayPal,Standard,Yes,Yes,10.0,Cash,Annually,670.0
320,47,Male,Shorts,Clothing,74.0,Maine,XL,White,Spring,2.6,Yes,Venmo,Standard,Yes,Yes,1.0,Cash,Every 3 Months,74.0
321,66,Male,Jewelry,Accessories,72.0,Kansas,L,White,Summer,4.9,Yes,PayPal,Standard,Yes,Yes,28.0,Debit Card,Quarterly,2016.0
322,41,Male,Sneakers,Footwear,36.0,Vermont,L,Orange,Summer,4.7,Yes,Credit Card,Free Shipping,Yes,Yes,48.0,Debit Card,Quarterly,1728.0
323,41,Male,Belt,Accessories,95.0,Tennessee,S,Cyan,Winter,3.0,Yes,Credit Card,Standard,Yes,Yes,47.0,Credit Card,Monthly,4465.0
324,66,Male,Hoodie,Clothing,78.0,Tennessee,M,Orange,Winter,3.5,Yes,Venmo,Next Day Air,Yes,Yes,29.0,PayPal,Bi-Weekly,2262.0
325,37,Male,Shirt,Clothing,82.0,Wyoming,M,Olive,Summer,4.8,Yes,Credit Card,Standard,Yes,Yes,37.0,Venmo,Quarterly,3034.0
326,70,Male,Pants,Clothing,70.0,Vermont,M,Charcoal,Winter,4.3,Yes,Debit Card,Free Shipping,Yes,Yes,38.0,Debit Card,Annually,2660.0
